Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Indoor,Unknown,5,Satisfactory,17.35039,78.40893753,Telangana
Vodafone,Indoor,Unknown,1,Poor Voice Quality,17.35039,78.40893753,Telangana
Vodafone,Indoor,Unknown,1,Poor Voice Quality,17.35039,78.40893753,Telangana
Vodafone,Indoor,4G,5,Satisfactory,17.35040754,78.40889449,Telangana
Vodafone,Indoor,Unknown,1,Poor Voice Quality,17.35040754,78.40889449,Telangana
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431794,80.17140857,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74419595,80.16986314,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74408635,80.17134663,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74408635,80.17134663,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74408635,80.17134663,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74408635,80.17134663,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74408635,80.17134663,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.744418,80.17147928,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.744418,80.17147928,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.744418,80.17147928,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.744418,80.17147928,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.744418,80.17147928,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.744418,80.17147928,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.744418,80.17147928,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74494624,80.17078403,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74494624,80.17078403,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74434378,80.17144758,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74434378,80.17144758,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74434378,80.17144758,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74434378,80.17144758,Andhra Pradesh
Idea,Indoor,Unknown,5,Satisfactory,15.74434378,80.17144758,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74469214,80.17104006,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.7471292,80.1716381,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74424294,80.17142384,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74424294,80.17142384,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74424294,80.17142384,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74424294,80.17142384,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74427548,80.1714075,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74429012,80.17140618,Andhra Pradesh
Idea,Travelling,4G,5,Satisfactory,15.74429012,80.17140618,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74429012,80.17140618,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.747209,80.1716579,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74430871,80.17145812,Andhra Pradesh
Idea,Travelling,4G,5,Satisfactory,15.74430871,80.17145812,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74420641,80.17162154,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74420641,80.17162154,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74420641,80.17162154,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74420641,80.17162154,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74383673,80.17125609,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74484243,80.17126499,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431508,80.17136816,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431508,80.17136816,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74431508,80.17136816,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.82624352,80.19081462,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.82372604,80.19063605,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74422184,80.17140617,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74422184,80.17140617,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74422184,80.17140617,Andhra Pradesh
Idea,Indoor,Unknown,5,Satisfactory,15.74368013,80.1728889,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74368013,80.1728889,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74368013,80.1728889,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74477361,80.17135163,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74477361,80.17135163,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74464679,80.17106882,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74464679,80.17106882,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74464679,80.17106882,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74389216,80.17267741,Andhra Pradesh
Idea,Travelling,4G,5,Satisfactory,15.74389216,80.17267741,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74389216,80.17267741,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.7441899,80.17171083,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.8252832,80.19265425,Andhra Pradesh
Idea,Travelling,4G,5,Satisfactory,15.74435781,80.17167487,Andhra Pradesh
Idea,Indoor,4G,5,Satisfactory,15.74424755,80.17114775,Andhra Pradesh
Airtel,Indoor,3G,4,Satisfactory,13.04274182,80.22218121,Tamil Nadu
Airtel,Indoor,3G,5,Satisfactory,13.04274182,80.22218121,Tamil Nadu
Airtel,Indoor,3G,5,Satisfactory,13.01819969,80.24108886,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,13.04153453,80.22445547,Tamil Nadu
Airtel,Outdoor,4G,4,Satisfactory,13.04153453,80.22445547,Tamil Nadu
Airtel,Outdoor,3G,5,Satisfactory,13.04153453,80.22445547,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,13.04153453,80.22445547,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,13.0431965,80.22184015,Tamil Nadu
Airtel,Indoor,3G,4,Satisfactory,13.0431965,80.22184015,Tamil Nadu
Airtel,Indoor,3G,4,Satisfactory,13.0431965,80.22184015,Tamil Nadu
Airtel,Indoor,3G,4,Satisfactory,13.0431965,80.22184015,Tamil Nadu
Airtel,Indoor,3G,4,Satisfactory,13.0431965,80.22184015,Tamil Nadu
Airtel,Indoor,3G,4,Satisfactory,13.03227768,80.24224967,Tamil Nadu
Airtel,Indoor,3G,5,Satisfactory,13.03227768,80.24224967,Tamil Nadu
